samurdhi_id,pop_count,dist_mean
779,25067.31363114,5691.079437444703
780,34173.70050242,3081.053937516427
781,13513.90021718,3070.864832659431
782,17276.372452969998,2397.7151890170503
783,14106.9829847,8089.583694188093
784,17560.47683507,12336.701495702362
785,15705.319904850001,2597.0878481708687
786,19698.52345185,2024.2016057620265
787,15107.17353182,2892.212248018666
788,6294.64638332,3985.7470284130018
789,53507.160200230006,5686.359847310501
790,24240.44421973,4389.415018281817
791,13231.940619089999,4566.781342963149
792,39626.21107429,4034.015328997109
793,48994.85618476001,4417.475966862538
794,11857.12360613,1742.4485640579803
795,17429.3996144,2252.319933265185
796,63585.75146679999,2503.0118687600334
797,18980.2735756,3625.1691300628518
798,12428.80684849,3189.203351391555
799,12678.969433870003,2722.4558600455666
800,26809.838765449997,2909.4727940668477
801,15845.94593809,2905.1820116513313
802,29517.359666379998,2377.0387459649346
803,39610.84440098,4539.476912740925
804,30860.89117147,3883.823744222064
805,14691.725718400001,3347.956797340791
806,48500.182934720004,4423.011251065968
807,24621.81770453,6693.731932311066
808,13649.630279140001,2901.7587052187023
809,24032.0371639,1966.555107505075
810,17787.18544144,2053.054453168845
811,15697.173733700001,1749.4108285547932
812,23584.523088920003,2788.4096118788507
813,11522.01209657,3296.568644504988
814,9011.14853438,4810.883921536848
815,17700.70332454,6247.526419157382
816,10979.77149626,2958.3671924216187
817,3470.02952276,1631.0067383009166
818,28288.98154997,3065.8775676542027
819,13966.485524299998,1340.734746923783
820,6890.659472759999,5040.828551775274
821,11118.44831301,4367.794429135624
822,13878.730900490002,3470.4791944384606
823,15060.73312354,4409.586315235755
824,20326.72770015,4601.0404922737935
825,17137.41759677,5917.527566554204
826,13963.466208909998,1330.8592874043318
827,27400.919616080002,2244.8393873477794
828,31318.320721390002,1755.1386220680397
829,17846.42126178,12349.58082920147
830,8679.96455824,5665.2047872421845
831,17347.02594155,2460.794709099149
832,18013.36320218,2813.990291648579
833,8233.57213922,964.4018314572018
834,8699.70152526,3629.600546347975
835,26019.274018059998,4104.922385645814
836,17154.81628865,4550.284455156079
837,26057.211345800002,2733.4844017668574
838,20566.024407570003,2731.9130017456005
839,5770.296696610001,2979.781568830938
840,15035.7655935,6048.260504223543
841,21326.72087704,3596.0795996607026
842,18183.04083318,5181.68068242077
843,16668.346952059997,2678.2720857092754
844,9573.742057880001,5663.274670125693
845,6300.55442015,4627.272208654689
846,16862.94222905,6941.647942356863
847,26670.420845319997,7233.951773519375
848,3973.5190919299994,3630.6682954431485
849,16078.172752760001,6079.69323193778
850,3562.246151359999,2620.890477547853
851,6235.648497419999,4471.4521229246375
852,10695.136703600001,5436.6496946686675
853,37624.28510812,7305.021873350682
854,11519.582971159998,5100.697353382943
855,27200.823759209998,4469.151067809551
856,22710.331291610004,3455.4494277690865
857,15052.904654189999,4005.9442197047947
858,16269.896950129998,5038.38843726804
859,20631.16175466,5667.5697240339605
860,12103.18379979,3139.6537439845943
861,47570.52237137999,2935.871190745879
862,39510.680906659996,2832.858143556395
863,26107.81483349,4298.69181496577
864,20289.03463892,4043.6900525999195
865,49407.04973444001,7338.7443956950765
866,20028.38073685,4263.615321953551
867,21299.02697013,4508.9424273665845
868,29930.650605950003,5033.068979723958
869,11533.046791769999,3825.795701126518
870,11683.65538602,4184.960706245672
871,7368.74562763,3808.929133779852
872,22494.43107957,4240.065076840966
873,10010.925662189999,2600.0941462811616
874,23090.94370687,4786.0508486200915
875,32531.78207572,2940.0340684108046
876,25424.98425157,3592.928417588989
877,44975.16292806,7696.91094645074
878,9206.92664794,2865.446554405463
879,10497.41517855,2777.7992203519625
880,23330.64033734,4129.9933627509
881,19748.243255300004,2959.89767679345
882,6711.785838599999,4137.580983208759
883,14567.174489549998,4723.275037588421
884,3656.4087823500004,2750.009599741593
885,15679.186119029999,4215.398174763367
886,17866.23882831,4332.617740669795
887,23428.733000649998,4427.037639731245
888,7988.61745211,2125.5700949336047
889,18340.84726865,4875.843830129802
890,16138.774378050002,3270.4318560585693
891,67441.10397594,4422.151050353624
892,26516.23536991,2610.7629566092332
893,8532.07394252,2204.1244011198733
894,18625.5641773,3007.6854551208253
895,6369.406131899999,1920.7521107454777
896,3363.71051437,1555.3427295478882
897,27586.196112129997,3187.758269683504
898,13805.51875697,4884.246618021566
899,29508.336583410004,3568.910190723841
900,4720.09840042,1202.2480947664021
901,39631.9369486,3068.0179497891186
902,7363.252728879999,1356.528315458854
903,4925.84467371,860.9522122811717
904,25671.60873744,1685.4312421182685
905,10718.50500822,2413.7938640913126
906,14406.50653287,2757.8333745648083
907,13984.589750719999,2678.792903126728
908,31460.292688149995,2674.1840861385567
909,25835.167134330004,2594.0103849836723
910,8558.926147600001,1308.4569443788052
911,19694.923517919997,3226.3557885978994
912,17527.34991887,1946.931913848549
913,5498.6245585,1138.037098386988
914,8651.38109235,1391.87248446231
915,11473.28521854,1706.4930976426529
916,65950.71370834,10161.8932855865
917,7367.08940483,2151.8187958433477
918,60726.792014000006,9102.784428400222
919,50878.21022316,2065.1907371247216
920,11263.461176249999,1093.2987863212536
921,20015.8308724,2613.1598944708444
922,6201.645549960001,1115.502028388067
923,17596.04177209,1238.6849078247299
924,20589.20740418,3387.090593715335
925,20655.28327075,1464.6608422067259
926,20051.95968958,2693.9234145833934
927,30132.3323932,5399.183352576124
928,15274.403875740001,1299.8819226655692
929,10601.65300964,1539.7625648497194
930,17937.164826829998,2604.9871102714174
931,15931.65039033,2797.896654181521
932,29337.67123252,3076.225125778233
